Price,Property Type,Number Of Bedrooms,Number Of Bathrooms,Area,Location
"630,000 SAR",Apartment,5,4,175 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"625,000 SAR",Apartment,4,3,120 sqm,"Al Aziziyah, Jeddah, Makkah Al Mukarramah"
"460,000 SAR",Apartment,3,4,113 sqm,"Ar Rabwah, Jeddah, Makkah Al Mukarramah"
"930,000 SAR",Full Floor,5,4,179 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"600,000 SAR",Apartment,5,3,202 sqm,"Muead, Makah Almukaramuh, Makkah Al Mukarramah"
"680,000 SAR",Villa,7,5,343 sqm,"السليمانية, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"1,050,000 SAR",Full Floor,4,4,139 sqm,"Al Nadwah, Riyadh, Ar Riyadh"
"770,000 SAR",Full Floor,4,3,170 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"420,000 SAR",Apartment,4,3,127 sqm,"Al Muhammadiyah 2, Jazan, Jazan"
"1,300,000 SAR",Full Floor,5,3,303 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"950,000 SAR",Villa,6,4,280 sqm,"Nubala, Madinah, Al Madinah Al Munawwarah"
"630,000 SAR",Apartment,5,4,172 sqm,"As Safa, Jeddah, Makkah Al Mukarramah"
"770,000 SAR",Full Floor,4,3,170 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"750,000 SAR",Apartment,7+,6,335 sqm,"An Nuzhah 1, Ahad Rifaydah, Asir"
"870,000 SAR",Villa,7+,6,326 sqm,"الرحبة, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"950,000 SAR",Apartment,4,3,160 sqm,"As Salamah, Jeddah, Makkah Al Mukarramah"
"1,490,000 SAR",Villa,7+,7,393 sqm,"Al Hazm, Bariduh, Al Qassim"
"580,000 SAR",Apartment,4,3,132 sqm,"Ash Sheraa, Al Khubar, Eastern"
"590,000 SAR",Apartment,3,3,124 sqm,"As Salamah, Jeddah, Makkah Al Mukarramah"
"800,000 SAR",Full Floor,6,4,199 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"770,000 SAR",Villa,7,4,252 sqm,"ريحه, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"900,000 SAR",Full Floor,5,4,185 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"800,000 SAR",Full Floor,5,4,174 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"620,000 SAR",Apartment,4,2,140 sqm,"Al Falaq Al Jadid, Makah Almukaramuh, Makkah Al Mukarramah"
"560,000 SAR",Apartment,4,3,126 sqm,"As Salamah, Jeddah, Makkah Al Mukarramah"
"820,000 SAR",Villa,7,6,320 sqm,"North Al Tadamun, Khamis Mushayt, Asir"
"880,000 SAR",Full Floor,6,5,312 sqm,"Ar Riyadh, Jeddah, Makkah Al Mukarramah"
"625,000 SAR",Apartment,5,4,172 sqm,"As Safa, Jeddah, Makkah Al Mukarramah"
"650,000 SAR",Apartment,6,6,349 sqm,"An Noor, Khamis Mushayt, Asir"
"600,000 SAR",Apartment,4,4,134 sqm,"Al Wahah, Jeddah, Makkah Al Mukarramah"
"950,000 SAR",Full Floor,5,5,215 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"630,000 SAR",Apartment,5,4,172 sqm,"As Safa, Jeddah, Makkah Al Mukarramah"
"560,000 SAR",Apartment,4,4,135 sqm,"Al Wahah, Jeddah, Makkah Al Mukarramah"
"700,000 SAR",Apartment,4,3,104 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"1,400,000 SAR",Apartment,7+,7,186 sqm,"Al Munisiyah, Riyadh, Ar Riyadh"
"950,000 SAR",Apartment,4,3,160 sqm,"As Salamah, Jeddah, Makkah Al Mukarramah"
"700,000 SAR",Villa,7,5,500 sqm,"Al Qadisiyah, Al Badai, Al Qassim"
"690,000 SAR",Apartment,4,3,159 sqm,"Batha Quraysh, Makah Almukaramuh, Makkah Al Mukarramah"
"610,000 SAR",Apartment,4,4,133 sqm,"Al Wahah, Jeddah, Makkah Al Mukarramah"
"500,000 SAR",Apartment,6,4,210 sqm,"Ar Rehab 1, Jazan, Jazan"
"950,000 SAR",Villa,7,5,323 sqm,"Ash Shamiya Al Jadid, Makah Almukaramuh, Makkah Al Mukarramah"
"500,000 SAR",Apartment,6,4,210 sqm,"Al Suways 1, Jazan, Jazan"
"600,000 SAR",Apartment,5,3,195 sqm,"Al Zuhur, Abha, Asir"
"1,150,000 SAR",Villa,6,5,288 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"800,000 SAR",Full Floor,5,4,166 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"1,150,000 SAR",Villa,6,6,288 sqm,"Al Janadriyah, Riyadh, Ar Riyadh"
"630,000 SAR",Apartment,4,3,179 sqm,"Batha Quraysh, Makah Almukaramuh, Makkah Al Mukarramah"
"1,450,000 SAR",Villa,7+,7,300 sqm,"Ar Rahmanyah, Jeddah, Makkah Al Mukarramah"
"900,000 SAR",Villa,6,5,235 sqm,"Al Qashashia Al Jadid, Makah Almukaramuh, Makkah Al Mukarramah"
"1,100,000 SAR",Full Floor,5,4,168 sqm,"Tuwaiq, Riyadh, Ar Riyadh"
"450,000 SAR",Apartment,3,2,102 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"450,000 SAR",Apartment,3,2,102 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"670,000 SAR",Apartment,5,3,162 sqm,"An Nuzhah, Jeddah, Makkah Al Mukarramah"
"750,000 SAR",Apartment,4,3,120 sqm,"Ar Rawdah, Jeddah, Makkah Al Mukarramah"
"450,000 SAR",Apartment,3,2,102 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"750,000 SAR",Apartment,4,3,167 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"680,000 SAR",Apartment,5,3,161 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"650,000 SAR",Apartment,5,3,164 sqm,"Ar Rihab, Jeddah, Makkah Al Mukarramah"
"680,000 SAR",Apartment,5,3,161 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"680,000 SAR",Apartment,5,3,161 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"450,000 SAR",Apartment,3,2,102 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"750,000 SAR",Apartment,5,3,136 sqm,"An Naim, Jeddah, Makkah Al Mukarramah"
"750,000 SAR",Apartment,4,3,167 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"730,000 SAR",Apartment,5,3,130 sqm,"An Naim, Jeddah, Makkah Al Mukarramah"
"680,000 SAR",Apartment,5,3,161 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"750,000 SAR",Apartment,4,4,167 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"450,000 SAR",Apartment,3,2,102 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"650,000 SAR",Apartment,5,3,164 sqm,"Ar Rihab, Jeddah, Makkah Al Mukarramah"
"540,000 SAR",Apartment,4,3,131 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"680,000 SAR",Apartment,5,3,161 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"750,000 SAR",Apartment,4,3,167 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"750,000 SAR",Apartment,4,4,167 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"680,000 SAR",Apartment,5,3,161 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"540,000 SAR",Apartment,4,3,131 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"540,000 SAR",Apartment,4,3,131 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"680,000 SAR",Apartment,5,3,161 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"450,000 SAR",Apartment,3,2,102 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"750,000 SAR",Apartment,4,3,167 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"540,000 SAR",Apartment,4,3,131 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"450,000 SAR",Apartment,3,2,102 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"650,000 SAR",Apartment,5,3,164 sqm,"Ar Rihab, Jeddah, Makkah Al Mukarramah"
"750,000 SAR",Apartment,4,3,167 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"450,000 SAR",Apartment,3,2,102 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"750,000 SAR",Apartment,4,3,167 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"680,000 SAR",Apartment,5,3,161 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"650,000 SAR",Apartment,5,3,164 sqm,"Ar Rihab, Jeddah, Makkah Al Mukarramah"
"650,000 SAR",Apartment,5,3,164 sqm,"Ar Rihab, Jeddah, Makkah Al Mukarramah"
"670,000 SAR",Apartment,5,3,162 sqm,"An Nuzhah, Jeddah, Makkah Al Mukarramah"
"540,000 SAR",Apartment,4,3,131 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"670,000 SAR",Apartment,5,3,162 sqm,"An Nuzhah, Jeddah, Makkah Al Mukarramah"
"670,000 SAR",Apartment,5,3,162 sqm,"An Nuzhah, Jeddah, Makkah Al Mukarramah"
"540,000 SAR",Apartment,4,3,131 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"560,000 SAR",Apartment,5,3,164 sqm,"Ar Rihab, Jeddah, Makkah Al Mukarramah"
"680,000 SAR",Apartment,5,3,161 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"750,000 SAR",Apartment,4,4,167 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"750,000 SAR",Apartment,4,4,167 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"750,000 SAR",Apartment,4,4,167 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"680,000 SAR",Apartment,5,3,161 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"540,000 SAR",Apartment,4,3,131 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"750,000 SAR",Apartment,4,4,167 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"650,000 SAR",Apartment,5,3,164 sqm,"Ar Rihab, Jeddah, Makkah Al Mukarramah"
"540,000 SAR",Apartment,4,3,131 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"720,000 SAR",Apartment,5,3,130 sqm,"An Naim, Jeddah, Makkah Al Mukarramah"
"540,000 SAR",Apartment,4,3,131 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"730,000 SAR",Apartment,5,3,130 sqm,"Ar Rawdah, Jeddah, Makkah Al Mukarramah"
"650,000 SAR",Apartment,5,4,164 sqm,"Ar Rihab, Jeddah, Makkah Al Mukarramah"
"740,000 SAR",Apartment,4,3,117 sqm,"Ar Rawdah, Jeddah, Makkah Al Mukarramah"
"1,200,000 SAR",Apartment,3,2,98 sqm,"Al Arid, Riyadh, Ar Riyadh"
"650,000 SAR",Apartment,5,3,164 sqm,"Ar Rihab, Jeddah, Makkah Al Mukarramah"
"900,000 SAR",Apartment,4,3,158 sqm,"An Naim, Jeddah, Makkah Al Mukarramah"
"770,000 SAR",Apartment,6,6,241 sqm,"Ar Rawabi, Jeddah, Makkah Al Mukarramah"
"750,000 SAR",Apartment,5,3,136 sqm,"An Naim, Jeddah, Makkah Al Mukarramah"
"1,100,000 SAR",Apartment,3,3,152 sqm,"Al Faiha, Jeddah, Makkah Al Mukarramah"
"580,000 SAR",Apartment,4,4,174 sqm,"Mraykh, Jeddah, Makkah Al Mukarramah"
"750,000 SAR",Apartment,5,3,136 sqm,"An Naim, Jeddah, Makkah Al Mukarramah"
"450,000 SAR",Apartment,4,3,126 sqm,"Ar Rughamah, Jeddah, Makkah Al Mukarramah"
"680,000 SAR",Apartment,5,3,136 sqm,"As Salamah, Jeddah, Makkah Al Mukarramah"
"900,000 SAR",Apartment,5,3,158 sqm,"An Naim, Jeddah, Makkah Al Mukarramah"
"730,000 SAR",Apartment,4,3,112 sqm,"Ar Rawdah, Jeddah, Makkah Al Mukarramah"
"580,000 SAR",Apartment,3,3,100 sqm,"An Naim, Jeddah, Makkah Al Mukarramah"
"450,000 SAR",Apartment,3,2,102 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"900,000 SAR",Apartment,5,3,176 sqm,"An Naim, Jeddah, Makkah Al Mukarramah"
"650,000 SAR",Apartment,3,2,124 sqm,"As Salamah, Jeddah, Makkah Al Mukarramah"
"1,450,000 SAR",Full Floor,4,4,252 sqm,"Al Qadisiyah, Riyadh, Ar Riyadh"
"1,250,000 SAR",Full Floor,3,4,189 sqm,"Al Qadisiyah, Riyadh, Ar Riyadh"
"1,200,000 SAR",Full Floor,3,3,209 sqm,"Al Qadisiyah, Riyadh, Ar Riyadh"
"1,600,000 SAR",Full Floor,4,4,690 sqm,"Al Yarmuk, Riyadh, Ar Riyadh"
"2,400,000 SAR",Villa,6,7+,300 sqm,"Ash Sheraa, Jeddah, Makkah Al Mukarramah"
"1,040,000 SAR",Apartment,5,4,176 sqm,"Ar Rawdah, Jeddah, Makkah Al Mukarramah"
"680,000 SAR",Apartment,5,4,188 sqm,"Al Aziziyah, Jeddah, Makkah Al Mukarramah"
"1,200,000 SAR",Apartment,5,4,177 sqm,"Az Zahra, Jeddah, Makkah Al Mukarramah"
"6,500,000 SAR",Whole Building,7+,7+,500 sqm,"Al Faisaliyah, Jeddah, Makkah Al Mukarramah"
"1,050,000 SAR",Full Floor,3,4,168 sqm,"Al Qadisiyah, Riyadh, Ar Riyadh"
"1,250,000 SAR",Full Floor,4,4,159 sqm,"Al Munisiyah, Riyadh, Ar Riyadh"
"750,000 SAR",Apartment,4,4,148 sqm,"As Salamah, Jeddah, Makkah Al Mukarramah"
"1,100,000 SAR",Full Floor,5,3,166 sqm,"Al Saadah, Riyadh, Ar Riyadh"
"1,100,000 SAR",Villa,6,7+,200 sqm,"Al Khomrah, Jeddah, Makkah Al Mukarramah"
"800,000 SAR",Full Floor,3,3,212 sqm,"Al Dar Al Baida, Riyadh, Ar Riyadh"
"660,000 SAR",Full Floor,3,3,190 sqm,"Al Dar Al Baida, Riyadh, Ar Riyadh"
"3,200,000 SAR",Villa,4,7+,383 sqm,"Qurtubah, Riyadh, Ar Riyadh"
"1,050,000 SAR",Apartment,3,4,172 sqm,"Al Qadisiyah, Riyadh, Ar Riyadh"
"1,100,000 SAR",Full Floor,4,4,165 sqm,"Al Nadwah, Riyadh, Ar Riyadh"
"1,050,000 SAR",Full Floor,3,4,139 sqm,"Al Nadwah, Riyadh, Ar Riyadh"
"2,300,000 SAR",Villa,5,5,420 sqm,"Al Bayan, Riyadh, Ar Riyadh"
"2,100,000 SAR",Villa,5,5,328 sqm,"Ar Rimal, Riyadh, Ar Riyadh"
"1,400,000 SAR",Full Floor,6,4,453 sqm,"Ar Riyadh, Jeddah, Makkah Al Mukarramah"
"590,000 SAR",Apartment,4,4,163 sqm,"Al Aziziyah, Jeddah, Makkah Al Mukarramah"
"500,000 SAR",Apartment,3,3,124 sqm,"As Salhiyah, Jeddah, Makkah Al Mukarramah"
"480,000 SAR",Apartment,3,3,103 sqm,"Ar Rihab, Jeddah, Makkah Al Mukarramah"
"880,000 SAR",Apartment,3,5,175 sqm,"As Safa, Jeddah, Makkah Al Mukarramah"
"590,000 SAR",Apartment,4,3,132 sqm,"Ar Rihab, Jeddah, Makkah Al Mukarramah"
"650,000 SAR",Apartment,5,3,164 sqm,"Ar Rihab, Jeddah, Makkah Al Mukarramah"
"650,000 SAR",Apartment,5,3,164 sqm,"Ar Rihab, Jeddah, Makkah Al Mukarramah"
"650,000 SAR",Apartment,5,3,164 sqm,"Ar Rihab, Jeddah, Makkah Al Mukarramah"
"1,400,000 SAR",Full Floor,5,5,305 sqm,"Al Qadisiyah, Riyadh, Ar Riyadh"
"1,500,000 SAR",Full Floor,4,5,234 sqm,"Al Khalij, Riyadh, Ar Riyadh"
"2,750,000 SAR",Villa,5,6,317 sqm,"Al Khalij, Riyadh, Ar Riyadh"
"900,000 SAR",Apartment,3,4,121 sqm,"Al Khalij, Riyadh, Ar Riyadh"
"1,700,000 SAR",Villa,7,6,225 sqm,"Ar Rimal, Riyadh, Ar Riyadh"
"900,000 SAR",Apartment,3,3,121 sqm,"Al Khalij, Riyadh, Ar Riyadh"
"1,175,000 SAR",Villa,7+,6,451 sqm,"الرحاب, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"1,900,000 SAR",Villa,7+,7+,276 sqm,"Al Maizialah, Riyadh, Ar Riyadh"
"485,000 SAR",Apartment,4,3,132 sqm,"As Safa, Jeddah, Makkah Al Mukarramah"
"1,000,000 SAR",Full Floor,3,4,155 sqm,"Ar Rimal, Riyadh, Ar Riyadh"
"1,350,000 SAR",Apartment,4,4,437 sqm,"Al Munisiyah, Riyadh, Ar Riyadh"
"1,450,000 SAR",Full Floor,4,4,360 sqm,"Qurtubah, Riyadh, Ar Riyadh"
"1,100,000 SAR",Full Floor,3,3,131 sqm,"Al Munisiyah, Riyadh, Ar Riyadh"
"860,000 SAR",Apartment,4,4,184 sqm,"Ar Rimal, Riyadh, Ar Riyadh"
"1,250,000 SAR",Full Floor,4,4,190 sqm,"Al Khalij, Riyadh, Ar Riyadh"
"1,100,000 SAR",Full Floor,4,4,570 sqm,"Al Qadisiyah, Riyadh, Ar Riyadh"
"1,200,000 SAR",Apartment,3,3,167 sqm,"Al Munisiyah, Riyadh, Ar Riyadh"
"1,350,000 SAR",Apartment,4,4,437 sqm,"Al Munisiyah, Riyadh, Ar Riyadh"
"1,250,000 SAR",Full Floor,4,3,190 sqm,"Al Khalij, Riyadh, Ar Riyadh"
"1,350,000 SAR",Apartment,4,4,437 sqm,"Al Munisiyah, Riyadh, Ar Riyadh"
"500,000 SAR",Apartment,4,3,117 sqm,"Umm Al Jud, Makah Almukaramuh, Makkah Al Mukarramah"
"700,000 SAR",Full Floor,5,4,480 sqm,"Itwad, Jazan"
"3,500,000 SAR",Villa,7+,7+,728 sqm,"Wadi Muzaynib, Madinah, Al Madinah Al Munawwarah"
"1,200,000 SAR",Apartment,6,5,247 sqm,"As Safa, Jeddah, Makkah Al Mukarramah"
"1,500,000 SAR",Villa,7+,5,465 sqm,"Sharqia, Abha, Asir"
"1,650,000 SAR",Full Floor,4,3,"4,980 sqm","Qurtubah, Riyadh, Ar Riyadh"
"1,200,000 SAR",Apartment,3,3,167 sqm,"Al Munisiyah, Riyadh, Ar Riyadh"
"540,000 SAR",Apartment,4,3,131 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"600,000 SAR",Apartment,3,3,159 sqm,"Taibah, Riyadh, Ar Riyadh"
"425,000 SAR",Apartment,2,2,152 sqm,"Al Dar Al Baida, Riyadh, Ar Riyadh"
"360,000 SAR",Apartment,2,2,138 sqm,"Badr, Riyadh, Ar Riyadh"
"550,000 SAR",Apartment,3,3,183 sqm,"Al Marwah, Riyadh, Ar Riyadh"
"620,000 SAR",Apartment,3,2,111 sqm,"As Salamah, Jeddah, Makkah Al Mukarramah"
"950,000 SAR",Villa,7,6,200 sqm,"Al Hazm, Al Qatif, Eastern"
"1,500,000 SAR",Villa,7+,5,465 sqm,"Sharqia, Abha, Asir"
"750,000 SAR",Apartment,3,3,157 sqm,"Ar Rimal, Riyadh, Ar Riyadh"
"1,300,000 SAR",Full Floor,4,4,189 sqm,"Al Khalij, Riyadh, Ar Riyadh"
"620,000 SAR",Apartment,4,3,136 sqm,"Shuran, Madinah, Al Madinah Al Munawwarah"
"610,000 SAR",Apartment,4,3,137 sqm,"Shuran, Madinah, Al Madinah Al Munawwarah"
"650,000 SAR",Full Floor,6,4,217 sqm,"Al Jabal, Khamis Mushayt, Asir"
"610,000 SAR",Apartment,4,3,142 sqm,"Shuran, Madinah, Al Madinah Al Munawwarah"
"670,000 SAR",Full Floor,7,5,213 sqm,"Shamsan, Abha, Asir"
"610,000 SAR",Apartment,4,3,137 sqm,"Shuran, Madinah, Al Madinah Al Munawwarah"
"1,150,000 SAR",Villa,7+,6,400 sqm,"الواسط, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"1,460,000 SAR",Apartment,6,3,198 sqm,"An Nahdah, Jeddah, Makkah Al Mukarramah"
"1,350,000 SAR",Apartment,4,3,437 sqm,"Al Munisiyah, Riyadh, Ar Riyadh"
"1,500,000 SAR",Full Floor,4,4,234 sqm,"Al Khalij, Riyadh, Ar Riyadh"
"2,750,000 SAR",Villa,5,7,317 sqm,"Al Khalij, Riyadh, Ar Riyadh"
"750,000 SAR",Apartment,6,3,205 sqm,"أم العراد, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"550,000 SAR",Apartment,5,4,211 sqm,"العزيزية, Al Jubail, Eastern"
"1,250,000 SAR",Villa,7+,6,448 sqm,"Ash Shamiya Al Jadid, Makah Almukaramuh, Makkah Al Mukarramah"
"1,700,000 SAR",Villa,7+,6,625 sqm,"Al Qashashia Al Jadid, Makah Almukaramuh, Makkah Al Mukarramah"
"750,000 SAR",Full Floor,6,3,255 sqm,"Al Tarwia, Makah Almukaramuh, Makkah Al Mukarramah"
"670,000 SAR",Full Floor,7,5,213 sqm,"Shamsan, Abha, Asir"
"620,000 SAR",Apartment,4,3,136 sqm,"Shuran, Madinah, Al Madinah Al Munawwarah"
"610,000 SAR",Apartment,4,3,142 sqm,"Shuran, Madinah, Al Madinah Al Munawwarah"
"550,000 SAR",Apartment,5,4,211 sqm,"العزيزية, Al Jubail, Eastern"
"750,000 SAR",Full Floor,6,3,255 sqm,"Al Tarwia, Makah Almukaramuh, Makkah Al Mukarramah"
"1,250,000 SAR",Villa,7+,6,448 sqm,"Ash Shamiya Al Jadid, Makah Almukaramuh, Makkah Al Mukarramah"
"1,250,000 SAR",Full Floor,3,4,189 sqm,"Al Qadisiyah, Riyadh, Ar Riyadh"
"2,400,000 SAR",Villa,7+,6,420 sqm,"Al Bayan, Riyadh, Ar Riyadh"
"1,100,000 SAR",Full Floor,4,3,570 sqm,"Al Qadisiyah, Riyadh, Ar Riyadh"
"1,400,000 SAR",Villa,4,4,560 sqm,"Al Munisiyah, Riyadh, Ar Riyadh"
"2,900,000 SAR",Villa,5,6,370 sqm,"Al Munisiyah, Riyadh, Ar Riyadh"
"3,200,000 SAR",Villa,6,6,"4,980 sqm","Qurtubah, Riyadh, Ar Riyadh"
"2,500,000 SAR",Villa,5,6,355 sqm,"Ishbiliyah, Riyadh, Ar Riyadh"
"1,350,000 SAR",Full Floor,3,3,141 sqm,"Al Munisiyah, Riyadh, Ar Riyadh"
"1,000,000 SAR",Apartment,3,3,124 sqm,"Al Khalij, Riyadh, Ar Riyadh"
"1,850,000 SAR",Villa,5,5,405 sqm,"Al Yarmuk, Riyadh, Ar Riyadh"
"900,000 SAR",Apartment,4,3,137 sqm,"Ar Rimal, Riyadh, Ar Riyadh"
"1,400,000 SAR",Villa,4,4,560 sqm,"Al Munisiyah, Riyadh, Ar Riyadh"
"1,200,000 SAR",Full Floor,4,4,241 sqm,"Ar Rimal, Riyadh, Ar Riyadh"
"1,400,000 SAR",Villa,4,4,560 sqm,"Al Munisiyah, Riyadh, Ar Riyadh"
"1,250,000 SAR",Full Floor,4,3,190 sqm,"Al Khalij, Riyadh, Ar Riyadh"
"1,100,000 SAR",Full Floor,4,4,570 sqm,"Al Qadisiyah, Riyadh, Ar Riyadh"
"1,500,000 SAR",Full Floor,4,3,234 sqm,"Al Khalij, Riyadh, Ar Riyadh"
"1,450,000 SAR",Full Floor,4,4,252 sqm,"Al Qadisiyah, Riyadh, Ar Riyadh"
"710,000 SAR",Apartment,3,3,132 sqm,"Ar Rimal, Riyadh, Ar Riyadh"
"1,750,000 SAR",Villa,5,4,405 sqm,"Al Yarmuk, Riyadh, Ar Riyadh"
"2,400,000 SAR",Villa,6,5,343 sqm,"Ar Rimal, Riyadh, Ar Riyadh"
"860,000 SAR",Apartment,4,4,184 sqm,"Ar Rimal, Riyadh, Ar Riyadh"
"900,000 SAR",Apartment,3,3,137 sqm,"Ar Rimal, Riyadh, Ar Riyadh"
"2,400,000 SAR",Villa,7+,6,420 sqm,"Al Bayan, Riyadh, Ar Riyadh"
"930,000 SAR",Apartment,4,3,143 sqm,"An Naim, Jeddah, Makkah Al Mukarramah"
"1,150,000 SAR",Villa,7+,6,400 sqm,"الواسط, امارة منطقة مكة المكرمة - الطائف, Makkah Al Mukarramah"
"1,400,000 SAR",Full Floor,4,3,117 sqm,"Al Munisiyah, Riyadh, Ar Riyadh"
"750,000 SAR",Apartment,4,3,167 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"750,000 SAR",Apartment,4,4,167 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"1,550,000 SAR",Full Floor,4,4,206 sqm,"Al Munisiyah, Riyadh, Ar Riyadh"
"630,000 SAR",Apartment,4,3,111 sqm,"As Salamah, Jeddah, Makkah Al Mukarramah"
"720,000 SAR",Full Floor,5,3,222 sqm,"Al Tarwia, Makah Almukaramuh, Makkah Al Mukarramah"
"600,000 SAR",Apartment,3,3,104 sqm,"An Naim, Jeddah, Makkah Al Mukarramah"
"600,000 SAR",Apartment,3,3,104 sqm,"An Naim, Jeddah, Makkah Al Mukarramah"
"580,000 SAR",Apartment,3,3,135 sqm,"Al Tarwia, Makah Almukaramuh, Makkah Al Mukarramah"
"600,000 SAR",Full Floor,5,3,195 sqm,"Shuran, Madinah, Al Madinah Al Munawwarah"
"1,350,000 SAR",Villa,7+,7,299 sqm,"Ash Shamiya Al Jadid, Makah Almukaramuh, Makkah Al Mukarramah"
"1,100,000 SAR",Villa,7+,4,275 sqm,"Ar Rahmanyah, Jeddah, Makkah Al Mukarramah"
"1,400,000 SAR",Full Floor,4,3,141 sqm,"Al Munisiyah, Riyadh, Ar Riyadh"
"1,100,000 SAR",Villa,7+,4,275 sqm,"Ar Rahmanyah, Jeddah, Makkah Al Mukarramah"
"930,000 SAR",Apartment,4,3,143 sqm,"An Naim, Jeddah, Makkah Al Mukarramah"
"740,000 SAR",Apartment,5,3,130 sqm,"An Naim, Jeddah, Makkah Al Mukarramah"
"1,350,000 SAR",Villa,7+,7,300 sqm,"Ash Shamiya Al Jadid, Makah Almukaramuh, Makkah Al Mukarramah"
"650,000 SAR",Apartment,5,4,280 sqm,"Dhahban Western, Khamis Mushayt, Asir"
"1,400,000 SAR",Full Floor,4,3,141 sqm,"Al Munisiyah, Riyadh, Ar Riyadh"
"680,000 SAR",Apartment,5,3,161 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"750,000 SAR",Apartment,4,4,167 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"750,000 SAR",Apartment,4,4,167 sqm,"Al Marwah, Jeddah, Makkah Al Mukarramah"
"740,000 SAR",Apartment,2,1,50 sqm,"Al Qadisiyah, Riyadh, Ar Riyadh"
"690,000 SAR",Villa,6,6,233 sqm,"Al Wasam, Khamis Mushayt, Asir"
"1,350,000 SAR",Villa,7+,7,299 sqm,"Ash Shamiya Al Jadid, Makah Almukaramuh, Makkah Al Mukarramah"
"1,400,000 SAR",Full Floor,4,3,117 sqm,"Al Munisiyah, Riyadh, Ar Riyadh"
"580,000 SAR",Full Floor,6,4,226 sqm,"Al Dhurfah, Khamis Mushayt, Asir"
